patent,Country,Classification,Info
D0673512,US,"340 1223",
D0673512,US,"340 1224",
D0673512,US,"340 1229",
D0673512,US,"340 123",
D0673512,US,"340 132",
D0673512,US,"340 1321",
D0673512,US,"340 1324",
D0673512,US,"700 17",
D0673512,US,"700 65",
D0673512,US,"700 83",
D0673513,US,D13154,
D0673513,US,D13159-161,unstructured
D0673513,US,D13173,
D0673513,US,D13178,
D0673513,US,439687,
D0673513,US,"438 18",
D0673513,US,337163,
D0673513,US,337171,
D0673513,US,337198,
D0673513,US,337206,
D0673513,US,337229,
D0673513,US,337230,
D0673513,US,337242,
D0673513,US,337243,
D0673513,US,337248,
D0673513,US,337264,
D0673513,US,337265,
D0673513,US,"338 21",
D0673514,US,D13179,
D0673514,US,"165 803",
D0673514,US,16510426,
D0673514,US,16510433,
D0673514,US,165122,
D0673514,US,165151,
D0673514,US,165185,
D0673514,US,257706,
D0673514,US,257707,
D0673514,US,257718-722,unstructured
D0673514,US,361695,
D0673514,US,361697,
D0673514,US,361700,
D0673514,US,361702,
D0673514,US,361704,
D0673514,US,361709,
D0673514,US,361710,
D0673514,US,361711,
D0673514,US,361719,
D0673515,US,D13182,
D0673515,US,D14436,
D0673515,US," 29829",
D0673515,US," 29843",
D0673515,US,174250,
D0673515,US,174254,
D0673515,US,174265,
D0673515,US,36167901,
D0673515,US,36167931,
D0673515,US,361719,
D0673515,US,361720,
D0673515,US,361736,
D0673515,US,361748,
D0673515,US,361752,
D0673515,US,361756,
D0673515,US,361760,
D0673515,US,361761,
D0673515,US,361773,
D0673516,US,D13183,
D0673516,US,D13133,
D0673516,US,D13154,
D0673516,US,D13184,
D0673516,US,D13199,
D0673516,US,"D 8 16",
D0673516,US,"D 8 34",
D0673516,US,"D 8 40",
D0673516,US,"D 9772",
D0673516,US,"D19 75",
D0673516,US,"D19 86",
D0673516,US,"D19 90",
D0673516,US,"D19 96",
D0673516,US,"D19 97",
D0673516,US,D21717,
D0673516,US,D21718,
D0673516,US," 81  307",
D0673516,US," 81  309",
D0673516,US," 81  331",
D0673516,US," 81  349",
D0673516,US," 81  355",
D0673516,US,446129,
D0673516,US,446132,
D0673516,US,446137,
D0673516,US,446138,
D0673517,US,D14137,
D0673517,US,D14155,
D0673517,US,D14162,
D0673517,US,D14167-172,unstructured
D0673517,US,D14188,
D0673517,US,D14189,
D0673517,US,D14193-198,unstructured
D0673517,US,D142031-2038,unstructured
D0673517,US,D14204,
D0673517,US,D14207,
D0673517,US,D14208,
D0673517,US,D142091,
D0673517,US,D14210-216,unstructured
D0673517,US,D14217,
D0673517,US,D14257,
D0673517,US,D14258,
D0673517,US,D14265,
D0673517,US,D14299,
D0673517,US,D14496,
D0673517,US,"369  6- 12",unstructured
D0673517,US,"455 901- 903",unstructured
D0673517,US,455344-355,unstructured
D0673517,US,181143,
D0673517,US,181144,
D0673517,US,181147,
D0673517,US,181148,
D0673517,US,181150,
D0673517,US,181153,
D0673517,US,181157,
D0673517,US,181198,
D0673517,US,181199,
D0673517,US,381300-303,unstructured
D0673517,US,381306,
D0673517,US,381332,
D0673517,US,381333,
D0673517,US,381336,
D0673517,US,381345,
D0673517,US,381361-364,unstructured
D0673517,US,381386-388,unstructured
D0673518,US,D14205,
D0673518,US,D14206,
D0673518,US,D14223,
D0673518,US,181129,
D0673518,US,181130,
D0673518,US,181135,
D0673518,US,379430,
D0673518,US,379431,
D0673518,US,381380,
D0673518,US,381381,
D0673518,US,"455 903",
D0673518,US,4555751,
D0673518,US,D29112,
D0673518,US,"  2209",
D0673519,US,D14205,
D0673519,US,D14206,
D0673519,US,D14223,
D0673519,US,181129,
D0673519,US,181130,
D0673519,US,181135,
D0673519,US,379430,
D0673519,US,379431,
D0673519,US,381380,
D0673519,US,381381,
D0673519,US,381374,
D0673519,US,D29112,
D0673519,US,"  2209",
D0673519,US,"455 903",
D0673519,US,4555751,
D0673520,US,D14205,
D0673520,US,D14206,
D0673520,US,D14223,
D0673520,US,181129,
D0673520,US,181130,
D0673520,US,181135,
D0673520,US,379430,
D0673520,US,379433,
D0673520,US,381380,
D0673520,US,381381,
D0673520,US,381374,
D0673520,US,D29112,
D0673520,US,"  2209",
D0673520,US,"455 903",
D0673520,US,4555751,
D0673521,US,D14205,
D0673521,US,D14206,
D0673521,US,181129,
D0673521,US,181130,
D0673521,US,181135,
D0673521,US,379430,
D0673521,US,379431,
D0673521,US,381380,
D0673521,US,381381,
D0673521,US,"455 903",
D0673521,US,4555752,
D0673521,US,D29112,
D0673521,US,"  2209",
D0673522,US,D14205,
D0673522,US,D14206,
D0673522,US,D14223,
D0673522,US,D14204,
D0673522,US,D14209,
D0673522,US,D14215,
D0673522,US,D14217,
D0673522,US,D14219,
D0673522,US,D14221,
D0673522,US,D14188,
D0673522,US,D14222,
D0673522,US,D14224,
D0673522,US,D14228,
D0673522,US,D14238,
D0673522,US,D142381,
D0673522,US,181129,
D0673522,US,181130,
D0673522,US,181135,
D0673522,US,379430,
D0673522,US,379431,
D0673522,US,381380,
D0673522,US,381381,
D0673522,US,381370,
D0673522,US,381371,
D0673522,US,"455 903",
D0673522,US,4555752,
D0673523,US,D14205,
D0673523,US,D14206,
D0673523,US,D14223142,
D0673523,US,D14188,
D0673523,US,D14192,
D0673523,US,D14249,
D0673523,US,D14225,
D0673523,US,D14226,
D0673523,US,181129,
D0673523,US,181130,
D0673523,US,181135,
D0673523,US,379430,
D0673523,US,379431,
D0673523,US,381380,
D0673523,US,381381,
D0673523,US,"455 903",
D0673523,US,4555751,
D0673523,US,"345  7",
D0673523,US,"345  8",
D0673523,US,D29112,
D0673523,US,D29122,
D0673524,US,D14205,
D0673524,US,D14206,
D0673524,US,D14223,
D0673524,US,D14142,
D0673524,US,D14188,
D0673524,US,D14192,
D0673524,US,D14249,
D0673524,US,D14225,
D0673524,US,D14226,
D0673524,US,181129,
D0673524,US,181130,
D0673524,US,181135,
D0673524,US,379430,
D0673524,US,379431,
D0673524,US,381380,
D0673524,US,381381,
D0673524,US,D29112,
D0673524,US,D29122,
D0673524,US,"455 903",
D0673524,US,4555751,
D0673525,US,D14204,
D0673525,US,D14210-216,unstructured
D0673525,US,D14172,
D0673525,US,181143-144,unstructured
D0673525,US,181147-148,unstructured
D0673525,US,181150-153,unstructured
D0673525,US,181157,
D0673525,US,181198-199,unstructured
D0673525,US,381300-303,unstructured
D0673525,US,381306,
D0673525,US,381332-333,unstructured
D0673525,US,381336,
D0673525,US,381345,
D0673525,US,381361-364,unstructured
D0673525,US,381386-388,unstructured
D0673526,US,D14172,
D0673526,US,D14194,
D0673526,US,D14196,
D0673526,US,D14204,
D0673526,US,D14207,
D0673526,US,D14210-216,unstructured
D0673526,US,181143,
D0673526,US,181144,
D0673526,US,181147,
D0673526,US,181148,
D0673526,US,181150,
D0673526,US,181153,
D0673526,US,181157,
D0673526,US,181198,
D0673526,US,181199,
D0673526,US,381300-303,unstructured
D0673526,US,381306,
D0673526,US,381332,
D0673526,US,381333,
D0673526,US,381336,
D0673526,US,381345,
D0673526,US,381361-364,unstructured
D0673526,US,381386-388,unstructured
D0673527,US,D14204,
D0673527,US,D14218,
D0673527,US,D14172,
D0673527,US,D14210-216,unstructured
D0673527,US,181143,
D0673527,US,181147,
D0673527,US,181148,
D0673527,US,181150,
D0673527,US,181153,
D0673527,US,181157,
D0673527,US,181198,
D0673527,US,181199,
D0673527,US,181166,
D0673527,US,181144,
D0673527,US,381300-303,unstructured
D0673527,US,381306,
D0673527,US,381332,
D0673527,US,381333,
D0673527,US,381336,
D0673527,US,381345,
D0673527,US,381361-364,unstructured
D0673527,US,381370,
D0673527,US,381386-388,unstructured
D0673528,US,D14140,
D0673528,US,D14142,
D0673528,US,D14149,
D0673528,US,D14155,
D0673528,US,D14157,
D0673528,US,D14188,
D0673528,US,D14191-193,unstructured
D0673528,US,D142031-2038,unstructured
D0673528,US,D14217,
D0673528,US,D14240,
D0673528,US,D14243,
D0673528,US,D14251,
D0673528,US,D14253,
D0673528,US,D14432-4351,unstructured
D0673528,US,D14447,
D0673528,US,D14451,
D0673528,US,D14496,
D0673528,US,D14474,
D0673528,US,D144801-4807,unstructured
D0673528,US,D13107,
D0673528,US,D13108,
D0673528,US,D13118,
D0673528,US,"D 3218",
D0673528,US,24822111,
D0673528,US,2483091,
D0673528,US,320107,
D0673528,US,320110,
D0673528,US,320113-115,unstructured
D0673528,US,361600,
D0673528,US,439529,
D0673528,US,439534,
D0673528,US,4555561-5562,unstructured
D0673528,US,455557,
D0673529,US,D14218,
D0673529,US,D14455,
D0673529,US,D13168,
D0673529,US,D21566,
D0673529,US,D10104,
D0673529,US,D10106,
D0673529,US,345169,
D0673529,US,"348 1405",
D0673529,US,348114,
D0673529,US,34821199,
D0673529,US,348734,
D0673529,US,"341 22",
D0673529,US,"455 92",
D0673529,US,"455 95",
D0673529,US,455128,
D0673529,US,4551511-1514,unstructured
D0673529,US,455352,
D0673529,US,455355,
D0673529,US,"455FOR 121",
D0673529,US,"700 65",
D0673530,US,D14205,
D0673530,US,D14206,
D0673530,US,D14223,
D0673530,US,181129,
D0673530,US,181130,
D0673530,US,181135,
D0673530,US,379430,
D0673530,US,379431,
D0673530,US,381380,
D0673530,US,381381,
D0673530,US,381322,
D0673530,US,128864,
D0673530,US,128865,
D0673530,US,D24106,
D0673530,US,D24174,
D0673531,US,D14223,
D0673531,US,181129,
D0673531,US,181130,
D0673531,US,181135,
D0673531,US,379430,
D0673531,US,379431,
D0673531,US,381380,
D0673531,US,381381,
D0673531,US,D24174,
D0673531,US,"455 903",
D0673531,US,4555752,
D0673532,US,D14223,
D0673532,US,181129,
D0673532,US,181130,
D0673532,US,181135,
D0673532,US,379430,
D0673532,US,379431,
D0673532,US,381380,
D0673532,US,381381,
D0673532,US,"455 903",
D0673532,US,4555752,
D0673533,US,D14138,
D0673533,US,D14230-238,unstructured
D0673533,US,D14299,
D0673533,US,D14358,
D0673533,US,"D12 42",
D0673533,US,"D12 43",
D0673533,US,"343700 R-705",unstructured
D0673533,US,343711-713,unstructured
D0673533,US,343735,
D0673533,US,343736,
D0673533,US,343741,
D0673533,US,343748,
D0673533,US,343767,
D0673533,US,343795,
D0673533,US,343819,
D0673533,US,343840,
D0673533,US,343846,
D0673533,US,343866,
D0673533,US,343871-908,unstructured
D0673533,US,"455 902",
D0673533,US,"455 903",
D0673533,US,"455 91",
D0673533,US,455128,
D0673533,US,455269,
D0673533,US,455344,
D0673533,US,455347,
D0673533,US,4555621,
D0673533,US,333193,
D0673533,US,333195,
D0673534,US,D14230-238,unstructured
D0673534,US,D14299,
D0673534,US,D14358,
D0673534,US,"343700 R",
D0673534,US,343840,
D0673534,US,343841,
D0673534,US,343908,
D0673534,US,"455  302",
D0673534,US,"455FOR 215",
D0673534,US,4555752,
D0673535,US,D14138,
D0673535,US,D14230-238,unstructured
D0673535,US,D14299,
D0673535,US,D14358,
D0673535,US,"D12 42",
D0673535,US,"D12 43",
D0673535,US,"343700 MS",
D0673535,US,"343700 R-705",unstructured
D0673535,US,343711-713,unstructured
D0673535,US,343735,
D0673535,US,343736,
D0673535,US,343741,
D0673535,US,343748,
D0673535,US,343767,
D0673535,US,343795,
D0673535,US,343819,
D0673535,US,343840,
D0673535,US,343846,
D0673535,US,343866,
D0673535,US,343871-908,unstructured
D0673535,US,"455 902",
D0673535,US,"455 903",
D0673535,US,"455 91",
D0673535,US,455128,
D0673535,US,455269,
D0673535,US,455344,
D0673535,US,455347,
D0673535,US,4555621,
D0673535,US,333193,
D0673535,US,333195,
D0673536,US,D14230-238,unstructured
D0673536,US,D14354,
D0673536,US,D14299,
D0673536,US,D14358,
D0673536,US,"D 6495",
D0673536,US,D16242,
D0673536,US,"343700 R",
D0673536,US,343878-892,unstructured
D0673536,US,455561,
D0673536,US,"D 8354",
D0673536,US,362396,
D0673536,US,362401,
D0673536,US,362441,
D0673536,US,D26138,
D0673536,US,D26142,
D0673536,US,D26145,
D0673537,US,D14247-248,unstructured
D0673537,US,"D14138 R",
D0673537,US,"D14138 AD",
D0673537,US,"D14138 AC",
D0673537,US,"D14138 C",
D0673537,US,"D14138 G",
D0673537,US,D14191,
D0673537,US,D142031-2038,unstructured
D0673537,US,D14496,
D0673537,US,D14144,
D0673537,US,D14244,
D0673537,US,D14432,
D0673537,US,D14439,
D0673537,US,D14455,
D0673537,US,D14456,
D0673537,US,"D14138 AA",
D0673537,US,"D14138 AB",
D0673537,US,D14137,
D0673537,US,D14147,
D0673537,US,D14218,
D0673537,US,D14341-347,unstructured
D0673537,US,"D10 65",
D0673537,US,"D10 78",
D0673537,US,D10104,
D0673537,US,D13168,
D0673537,US,"D18  7",
D0673537,US,455566,
D0673537,US,4555751,
D0673537,US,4555753,
D0673537,US,4555754,
D0673537,US,345169,
D0673538,US,D14248,
D0673538,US,"D14138 R",
D0673538,US,"D14138 AA",
D0673538,US,"D14138 AB",
D0673538,US,"D14138 AC",
D0673538,US,"D14138 AD",
D0673538,US,"D14138 C",
D0673538,US,"D14138 G",
D0673538,US,D142037,
D0673538,US,D14341-347,unstructured
D0673538,US,D14250,
D0673538,US,D14440,
D0673538,US,D14140,
D0673538,US,D14240,
D0673538,US,D14251-253,unstructured
D0673538,US,D14439,
D0673538,US,D14299,
D0673538,US,D142381,
D0673538,US,D14217,
D0673538,US,D14218,
D0673538,US,D14168-169,unstructured
D0673538,US,D14172,
D0673538,US,D14496,
D0673538,US,D14247,
D0673538,US,D14203,
D0673538,US,"D 3201",
D0673538,US,"D 3218",
D0673538,US,"D 3269",
D0673538,US,"D 3273",
D0673538,US,"D 3301",
D0673538,US,"D 3303",
D0673538,US,"D 3248",
D0673538,US,D21458,
D0673538,US,D21376,
D0673538,US,4555751,
D0673538,US,4555753,
D0673538,US,4555754,
D0673538,US,4555758,
D0673538,US,4555561,
D0673538,US,4555562,
D0673538,US,D25103,
D0673538,US,D25110,
D0673538,US,D25111,
D0673538,US,D25117,
D0673538,US,D25118,
D0673538,US,D25145,
D0673538,US,D25154,
D0673538,US,D25155,
D0673538,US,D25156,
D0673538,US,D25157,
D0673538,US,D25158,
D0673538,US,"D 5  2",
D0673538,US,"D 5  3",
D0673538,US,"D 5  4",
D0673538,US,"D 5  7",
D0673538,US,"D 5 19",
D0673538,US,"D 5 23",
D0673538,US,"D 5 24",
D0673538,US,"D 5 32",
D0673538,US,"D 5 36",
D0673538,US,"D 5 39",
D0673538,US,"D 5 46",
D0673538,US,"D 5 48",
D0673538,US,"D 5 55",
D0673538,US,"D 5 56",
D0673538,US,"D 5 66",
D0673538,US,"D 5 99",
D0673538,US,"D 5 37- 38",unstructured
D0673538,US,"D 5 41",
D0673538,US,"D 5 58- 63",unstructured
D0673538,US,"D 5  1",
D0673538,US,"D 5 47",
D0673538,US,"D 5 26",
D0673538,US,"D 5 20",
D0673538,US,"D 5 57",
D0673538,US,"D 5 53",
D0673538,US,"D 5 12",
D0673538,US,"D 5 17",
D0673538,US,"D 5 11",
D0673538,US,"D 5 49",
D0673538,US,"D 5  5",
D0673538,US,"D 5  8",
D0673538,US,"D 5 27",
D0673538,US,"D 5 64",
D0673538,US,"D 5 65",
D0673538,US,D13103,
D0673538,US,D13108,
D0673538,US,D13107,
D0673538,US,"D 6595",
D0673538,US,"D 6596",
D0673538,US,"D 6601",
D0673538,US,"D 6602",
D0673538,US,"D 6603",
D0673538,US,"D 6610",
D0673538,US,"D 6611",
D0673538,US,"D 6612",
D0673538,US,"D 6616",
D0673538,US,"D 6617",
D0673538,US,"D 6621",
D0673538,US,"D 6622",
D0673538,US,"D 6615",
D0673538,US,"D 6585",
D0673538,US,"D11 22",
D0673538,US,"D11 96",
D0673538,US,D11131,
D0673538,US,D11132,
D0673538,US,D11140,
D0673538,US,"D11  1",
D0673538,US,D11125,
D0673538,US,"D11 76",
D0673538,US,"D32 40",
D0673538,US,D12213,
D0673538,US," 15215",
D0673538,US,"428 30",
D0673538,US,"428 38",
D0673538,US," 5250606",
D0673538,US," 52316",
D0673539,US,D14250,
D0673539,US,D14251,
D0673539,US,D14253,
D0673539,US,D14240,
D0673539,US,D14217,
D0673539,US,D14496,
D0673539,US,D14440,
D0673539,US,D142033,
D0673539,US,D142034,
D0673539,US,D142035,
D0673539,US,D142038,
D0673539,US,"D 3218",
D0673539,US,"D 3215",
D0673539,US,"D 3201",
D0673539,US,"220  402",
D0673539,US,2483091,
D0673539,US,36167956,
D0673539,US,379426,
D0673539,US,37943311,
D0673539,US,379455,
D0673539,US,4555751,
D0673539,US,4555758,
D0673539,US,190100,
D0673539,US,206305,
D0673539,US,206320,
D0673540,US,D14250,
D0673540,US,D14251,
D0673540,US,D14253,
D0673540,US,D14240,
D0673540,US,D14217,
D0673540,US,D14496,
D0673540,US,D14440,
D0673540,US,D142033,
D0673540,US,D142034,
D0673540,US,D142035,
D0673540,US,D142038,
D0673540,US,"D 3218",
D0673540,US,"D 3215",
D0673540,US,"D 3201",
D0673540,US,"220  402",
D0673540,US,2483091,
D0673540,US,36167956,
D0673540,US,379426,
D0673540,US,37943311,
D0673540,US,379455,
D0673540,US,4555751,
D0673540,US,4555758,
D0673540,US,190100,
D0673540,US,206305,
D0673540,US,206320,
D0673541,US,D14250,
D0673541,US,D14251,
D0673541,US,D14253,
D0673541,US,D14240,
D0673541,US,D14217,
D0673541,US,D14496,
D0673541,US,D14440,
D0673541,US,D142033,
D0673541,US,D142034,
D0673541,US,D142035,
D0673541,US,D142038,
D0673541,US,"D 3218",
D0673541,US,"D 3215",
D0673541,US,"D 3201",
D0673541,US,"220  402",
D0673541,US,2483091,
D0673541,US,36167956,
D0673541,US,379426,
D0673541,US,37943311,
D0673541,US,379455,
D0673541,US,4555751,
D0673541,US,4555758,
D0673541,US,190100,
D0673541,US,206305,
D0673541,US,206320,
D0673542,US,D14250,
D0673542,US,D14251,
D0673542,US,D14253,
D0673542,US,D14240,
D0673542,US,D14217,
D0673542,US,D14496,
D0673542,US,D14440,
D0673542,US,D142033,
D0673542,US,D142034,
D0673542,US,D142035,
D0673542,US,D142038,
D0673542,US,"D 3218",
D0673542,US,"D 3215",
D0673542,US,"D 3201",
D0673542,US,"220  402",
D0673542,US,2483091,
D0673542,US,36167956,
D0673542,US,379426,
D0673542,US,37943311,
D0673542,US,379455,
D0673542,US,4555751,
D0673542,US,4555758,
D0673542,US,190100,
D0673542,US,206305,
D0673542,US,206320,
D0673543,US,D14250,
D0673543,US,D14251,
D0673543,US,D14253,
D0673543,US,D14240,
D0673543,US,D14217,
D0673543,US,D14496,
D0673543,US,D14440,
D0673543,US,D142033,
D0673543,US,D142034,
D0673543,US,D142035,
D0673543,US,D142038,
D0673543,US,"D 3218",
D0673543,US,"D 3215",
D0673543,US,"D 3201",
D0673543,US,"220  402",
D0673543,US,2483091,
D0673543,US,36167956,
D0673543,US,379426,
D0673543,US,37943311,
D0673543,US,379455,
D0673543,US,4555751,
D0673543,US,4555758,
D0673543,US,190100,
D0673543,US,206305,
D0673543,US,206320,
D0673544,US,D14250,
D0673544,US,D14251,
D0673544,US,D14253,
D0673544,US,D14240,
D0673544,US,D14217,
D0673544,US,D14496,
D0673544,US,D14440,
D0673544,US,D142033,
D0673544,US,D142034,
D0673544,US,D142035,
D0673544,US,D142038,
D0673544,US,"D 3218",
D0673544,US,"D 3215",
D0673544,US,"D 3201",
D0673544,US,"220  402",
D0673544,US,2483091,
D0673544,US,36167956,
D0673544,US,379426,
D0673544,US,37943311,
D0673544,US,379455,
D0673544,US,4555751,
D0673544,US,4555758,
D0673544,US,190100,
D0673544,US,206305,
D0673544,US,206320,
D0673545,US,D14250,
D0673545,US,D14251,
D0673545,US,D14253,
D0673545,US,D14240,
D0673545,US,D14217,
D0673545,US,D14496,
D0673545,US,D14440,
D0673545,US,D142033,
D0673545,US,D142034,
D0673545,US,D142035,
D0673545,US,D142038,
D0673545,US,"D 3218",
D0673545,US,"D 3215",
D0673545,US,"D 3201",
D0673545,US,"220  402",
D0673545,US,2483091,
D0673545,US,36167956,
D0673545,US,379426,
D0673545,US,37943311,
D0673545,US,379455,
D0673545,US,4555751,
D0673545,US,4555758,
D0673545,US,190100,
D0673545,US,206305,
D0673545,US,206320,
D0673546,US,D14250,
D0673546,US,D14251,
D0673546,US,D14253,
D0673546,US,D14240,
D0673546,US,D14217,
D0673546,US,D14496,
D0673546,US,D14440,
D0673546,US,D142033,
D0673546,US,D142034,
D0673546,US,D142035,
D0673546,US,D142038,
D0673546,US,"D 3218",
D0673546,US,"D 3215",
D0673546,US,"D 3201",
D0673546,US,"220  402",
D0673546,US,2483091,
D0673546,US,36167956,
D0673546,US,379426,
D0673546,US,37943311,
D0673546,US,379455,
D0673546,US,4555751,
D0673546,US,4555758,
D0673546,US,190100,
D0673546,US,206305,
D0673546,US,206320,
D0673547,US,D14250-253,unstructured
D0673547,US,D14440,
D0673547,US,D142033-2037,unstructured
D0673547,US,D14217,
D0673547,US,D14496,
D0673547,US,D14248,
D0673547,US,D142381,
D0673547,US,D14240,
D0673547,US,D14447,
D0673547,US,D14137,
D0673547,US,"D14138 AA",
D0673547,US,"D14138 G",
D0673547,US,"D 3201",
D0673547,US,"D 3218",
D0673547,US,"D 3269",
D0673547,US,"D 3301",
D0673547,US,"D 3273",
D0673547,US,"D 3303",
D0673547,US,"D 3103",
D0673547,US,"D 3247",
D0673547,US,D13103,
D0673547,US,D13107-108,unstructured
D0673547,US,D13119,
D0673547,US,"220  402",
D0673547,US,2483091,
D0673547,US,36167956,
D0673547,US,3616793,
D0673547,US,36167925,
D0673547,US,379426,
D0673547,US,37943311,
D0673547,US,379455,
D0673547,US,4555751,
D0673547,US,4555758,
D0673547,US,206305,
D0673547,US,206320,
D0673548,US,D14250-253,unstructured
D0673548,US,D14440,
D0673548,US,D142033-2037,unstructured
D0673548,US,D14217,
D0673548,US,D14496,
D0673548,US,D14248,
D0673548,US,D142381,
D0673548,US,D14240,
D0673548,US,D14447,
D0673548,US,D14137,
D0673548,US,"D14138 AA",
D0673548,US,"D14138 G",
D0673548,US,"D 3201",
D0673548,US,"D 3218",
D0673548,US,"D 3269",
D0673548,US,"D 3301",
D0673548,US,"D 3273",
D0673548,US,"D 3303",
D0673548,US,"D 3103",
D0673548,US,"D 3247",
D0673548,US,D13103,
D0673548,US,D13107-108,unstructured
D0673548,US,D13119,
D0673548,US,"220  402",
D0673548,US,2483091,
D0673548,US,36167956,
D0673548,US,3616793,
D0673548,US,36167925,
D0673548,US,379426,
D0673548,US,37943311,
D0673548,US,379455,
D0673548,US,4555751,
D0673548,US,4555758,
D0673548,US,206305,
D0673548,US,206320,
D0673549,US,D14250-253,unstructured
D0673549,US,D14440,
D0673549,US,D142033-2037,unstructured
D0673549,US,D14217,
D0673549,US,D14496,
D0673549,US,D14248,
D0673549,US,D142381,
D0673549,US,D14240,
D0673549,US,D14447,
D0673549,US,D14137,
D0673549,US,"D14138 AA",
D0673549,US,"D14138 G",
D0673549,US,"D 3201",
D0673549,US,"D 3218",
D0673549,US,"D 3269",
D0673549,US,"D 3301",
D0673549,US,"D 3273",
D0673549,US,"D 3303",
D0673549,US,"D 3103",
D0673549,US,"D 3247",
D0673549,US,D13103,
D0673549,US,D13107-108,unstructured
D0673549,US,D13119,
D0673549,US,"220  402",
D0673549,US,2483091,
